,dt,name,code,pos_score,neg_score,neu_score
70,21.07.27,하나머티리얼즈,166090,0.28229508426163225,0.09606440971185873,0.4885073823260737
71,21.04.09,인베니아,079950,0.40846918191390014,0.07606119256448972,0.44063429640367696
72,21.10.19,LG이노텍,011070,0.32767176065804826,0.1439815420399672,0.3999895912671239
73,20.07.31,만도,204320,0.19251011256406556,0.13337086496958092,0.5657410548249288
74,21.02.05,스튜디오드래곤,253450,0.22510582730174064,0.11997678250074387,0.537356072962284
75,21.01.26,GS건설,006360,0.20257705944267348,0.11514471433869558,0.5690811748181156
76,21.11.11,이화공영,001840,0.2382605437268602,0.09224024763766756,0.569334311054108
77,20.09.03,디케이티,290550,0.5213973453057181,0.052260267058598625,0.3326966360057752
78,20.09.23,롯데케미칼,011170,0.15654377453955845,0.13440350780439614,0.6199277431810674
79,21.06.15,이엠티,232530,0.2624790164035395,0.05453555832762237,0.6034136015340823
80,20.06.11,프로테옴텍,303360,0.20933736016352972,0.06962892115116119,0.6447277943293254
81,20.10.22,한국철강,104700,0.2837907827713273,0.11207344145937399,0.4795031422241168
82,20.11.30,바이오코아,216400,0.2628020433702878,0.1057469907766915,0.5194403390483101
83,20.05.15,에스에프에이,056190,0.27189752424669544,0.15225748290792543,0.44104914480482627
84,21.01.21,티플랙스,081150,0.35601501825243925,0.1370146045851153,0.4270334638058369
85,21.09.30,경남스틸,039240,0.31749311483131265,0.0936668927564561,0.4920780553757769
86,20.02.27,한화솔루션,009830,0.24942855051148943,0.13187979625694918,0.5004614508632339
87,21.05.03,효성티앤씨,298020,0.22780944617915916,0.10279983880857355,0.5753832320644431
88,21.05.12,더블유게임즈,192080,0.19266583174467086,0.10235429911149872,0.5970426408780946
89,20.11.30,안지오랩,251280,0.3414288892214042,0.07148013207541994,0.49870751056063223
90,21.07.22,현대로템,064350,0.25609004989112777,0.11487441563729159,0.49596055497213737
91,20.08.19,동성화인텍,033500,0.218363176882267,0.18797648295760155,0.4267109452188015
92,20.06.09,청광건설,140290,0.20013186582885836,0.11185720093022739,0.5878161163498257
93,20.09.17,에스티아이,039440,0.4647553669014558,0.08395350766060922,0.36783670017561937
94,21.08.19,남화토건,091590,0.3416052511182882,0.053382341471095544,0.5494604173016413
95,20.12.23,피엔케이피부임상연구센타,347740,0.24839546126231812,0.10337637391006738,0.5532293816407522
96,21.03.25,쌍용양회,003410,0.2566740761200587,0.07069229029796341,0.5670236466508923
97,21.11.15,키움증권,039490,0.2555322103530356,0.1250515955049287,0.4500979820512376
98,20.06.25,지엔원에너지,270520,0.21802758348399195,0.059748493049336576,0.6132820918299686
99,21.06.15,안지오랩,251280,0.3170628730504791,0.0519113871583178,0.5384351088225476
100,21.02.04,큐렉소,060280,0.5413783598277304,0.06453999021538982,0.31317727640271187
101,21.06.25,하이트진로,000080,0.19399734921084194,0.13840960100025473,0.5523956012939979
102,21.06.15,뿌리깊은나무들,266170,0.1479042868664924,0.05713031773871564,0.7080958551548897
103,21.02.03,HDC현대산업개발,294870,0.19608771210086756,0.10521220544288898,0.600832747359728
104,20.02.28,유한양행,000100,0.2960073495140442,0.08122212004203062,0.5289501414849208
105,20.01.15,고영,098460,0.23896556819668252,0.11197243574011417,0.5504709906477965
106,21.09.29,PI첨단소재,178920,0.3025019875750309,0.12418449979002882,0.4495391911122857
107,20.12.16,아이큐어,175250,0.2837215306911063,0.08249470084271532,0.5439626038708585
108,20.02.13,녹십자,006280,0.2138016321189663,0.15794532765378605,0.491813946727644
109,21.02.05,스튜디오드래곤,253450,0.20399948771679874,0.09268139867576021,0.6069822717014203
110,21.06.15,렌딩머신,179720,0.14146093857238895,0.09257396288927165,0.6761254066006277
111,21.11.04,레드캡투어,038390,0.2803485335180999,0.04355977735822163,0.6027805043591393
112,20.02.13,넵튠,217270,0.36802774608974725,0.1480203195356987,0.3984541385946139
113,20.02.27,덕산네오룩스,213420,0.36791624575273535,0.10194104991070492,0.41468221030346614
114,21.12.10,케이엠제약,225430,0.3574215025951465,0.05497238958875338,0.5004325300455094
115,21.10.07,프럼파스트,035200,0.2592381745811522,0.06431019869376356,0.5754187796998211
116,21.06.07,LG화학,051910,0.2576113155541512,0.16132598270017368,0.4661928922511064
117,21.09.13,에코프로비엠,247540,0.24340426795697087,0.0905336201506317,0.5660567598998862
118,21.02.18,피에스케이,319660,0.30154332192274774,0.06684858890345496,0.5292840038772917
119,20.12.10,월덱스,101160,0.40565408462164354,0.04660679035040797,0.46987837750692757
120,20.08.27,삼보산업,009620,0.341863769172418,0.10532967369965833,0.47519437983782603
121,21.08.19,세종텔레콤,036630,0.22604408901031703,0.07915441487749962,0.6101348183742942
122,21.08.12,코리아에프티,123410,0.29212101940860113,0.039114586267426116,0.5844911156107464
123,21.06.09,롯데칠성,005300,0.31611474993213123,0.1011576151216267,0.4507920844665426
124,20.11.16,코스맥스,192820,0.2794576604520121,0.18899706903324331,0.3971941875941437
125,20.04.27,현대건설,000720,0.23195413417286342,0.10860570411235966,0.5398570318319644
126,21.05.04,정상제이엘에스,040420,0.1646924122616097,0.09781766578003212,0.6396440856986576
127,21.03.19,케이엔제이,272110,0.44311504928689255,0.12144470371698078,0.3501767259567304
128,21.03.26,지노믹트리,228760,0.2543387385620468,0.07057837610957267,0.5833057103485897
129,21.01.15,한국전력,015760,0.24241686331297824,0.13619070638439612,0.5048344552873851
130,21.06.15,에이비온,203400,0.4591476817925771,0.037383424384253364,0.45279377486024586
131,20.11.30,피엔아이컴퍼니,242350,0.24164695103289718,0.13475752988104092,0.5117640192225829
132,20.01.28,파마리서치프로덕트,214450,0.33688057403938443,0.07165823302237816,0.48495673432069664
133,20.08.27,인탑스,049070,0.16915728639472616,0.10215841342102397,0.6166284901174632
134,21.11.23,주성엔지니어링,036930,0.3066226317171465,0.0914613513918648,0.45109303565750347
135,20.10.30,LS ELECTRIC,010120,0.2180263741790312,0.15692020804470122,0.5063854254665175
136,20.10.08,에스엘,005850,0.21576094267268975,0.11167517776290575,0.5631807714700698
137,21.02.04,아모레퍼시픽,090430,0.1334763235068536,0.2824475169181824,0.4538159842963691
138,21.02.05,CJ ENM,035760,0.14271289322398395,0.09603859387315095,0.6747592435717213
139,20.06.09,애드바이오텍,179530,0.18678949951235926,0.05399029635226549,0.6444371408268587
140,21.11.19,팜스빌,318010,0.2883438629408677,0.07103175483644009,0.5583932146430015
141,20.07.16,동아화성,041930,0.25050506844665066,0.13237564780495384,0.46448088559237394
142,21.12.10,세명전기,017510,0.4237559087403858,0.06953732020982349,0.4379776707132354
143,20.07.03,디지털대성,068930,0.29657961924870807,0.0331000322583078,0.5935983949009029
144,20.05.28,한국콜마,161890,0.24872105711638326,0.07355839555913751,0.5926567647192214
145,20.12.16,삼성전자,005930,0.15066953866105331,0.10261718512546679,0.6837029712885497
146,20.05.21,자이에스앤디,317400,0.2596564179500647,0.07541638349009826,0.563467872617519
147,21.07.05,동원F&B,049770,0.268754196090576,0.098398513900928,0.509987592506103
148,21.08.23,SK,034730,0.24936528338326347,0.07435883132238237,0.5809753962925502
149,21.10.08,아모레퍼시픽,090430,0.17889690865272595,0.1658906394271489,0.5439899990343935
150,20.06.09,파워풀엑스,266870,0.25976176548283547,0.11307540198322386,0.5163575017359108
151,20.11.13,한국전력,015760,0.2039203215236506,0.15404449514121063,0.5264081390928631
152,20.11.13,한국가스공사,036460,0.1801905772265266,0.21221049003351747,0.4851848948625178
153,21.11.08,삼성증권,016360,0.2733231705563669,0.08949055061995528,0.5283713199710118
154,20.04.01,케이엠더블유,032500,0.29943046898677433,0.10940023989513002,0.4547756256728337
155,20.01.31,LG전자,066570,0.23036683060047103,0.16874137302724326,0.4875325440633588
156,20.06.17,쏠리드,050890,0.29422333517244886,0.14372851635728565,0.4381948279482978
157,21.07.28,신한지주,055550,0.2817377522027582,0.07380863374337218,0.5447671650943899
158,20.06.19,코스맥스엔비티,222040,0.19099458555380502,0.10240227273768848,0.6189724765717983
159,21.12.14,원익머트리얼즈,104830,0.27430027107829635,0.10901186032139737,0.475004194871239
160,20.02.13,엔씨소프트,036570,0.2369557684617685,0.07949575676140211,0.6050966018480612
161,20.08.07,CJ ENM,035760,0.22995691510235391,0.15683954899630895,0.49891860001697774
162,20.08.18,한국콜마,161890,0.13482181936646428,0.1419527992822122,0.6231402426526167
163,20.08.03,아프리카TV,067160,0.2512881968702589,0.0987320968082973,0.5449243396520614
164,20.06.05,이지홀딩스,035810,0.2945105854202719,0.061582629879315696,0.5181862045736874
165,20.03.26,휠라홀딩스,081660,0.26524215948167457,0.20595143441988234,0.42785149502017783
166,21.08.05,삼영이엔씨,065570,0.3565886673775125,0.08985533655112517,0.4746670873029858
167,21.10.20,크래프톤,259960,0.30915643523136777,0.11788091369164296,0.47397058934737474
168,20.11.13,NH투자증권,005940,0.42421563829366976,0.04436035454273224,0.44010367359106356
169,20.05.07,SK이노베이션,096770,0.1240283306603018,0.16724793701411383,0.6115742674156955
170,20.11.05,아이앤씨,052860,0.40448982061793626,0.07685130493231282,0.43323543746565935
171,21.06.01,현대홈쇼핑,057050,0.2567076536423382,0.09444642178515061,0.5398319997889472
172,20.01.08,현대글로비스,086280,0.1932612245804385,0.13385570480635292,0.5597047761344073
173,20.01.16,F&F,007700,0.22574409138617205,0.09183676967668773,0.5624265515025536
174,20.09.14,현대홈쇼핑,057050,0.13138148784637452,0.17364381074905397,0.5925557947158814
175,20.05.13,파라다이스,034230,0.10245902968101761,0.1094473504087552,0.6747756797034724
176,20.07.28,휴켐스,069260,0.14840560878088715,0.12326559738828502,0.6313561761597974
177,21.12.29,이엔드디,101360,0.1973390870905937,0.059700894017591544,0.6365532830674597
178,20.05.07,삼성전자,005930,0.2616482322980583,0.1329656889670006,0.4873170192483105
179,21.08.11,KT,030200,0.25559831266863303,0.1191695031889698,0.5219794375854626
180,21.07.30,한국항공우주,047810,0.2933659488504583,0.17617458592761648,0.43007127073678103
181,20.04.09,GKL,114090,0.147745992988348,0.1661716935535272,0.5866949572449639
182,21.04.06,코메론,049430,0.16592929318547248,0.12612821012735367,0.5875978316366672
183,21.01.14,해성옵틱스,076610,0.37209024396207596,0.09834553235106998,0.46110834214422436
184,20.07.16,스튜디오드래곤,253450,0.14639861142276822,0.07420279231286586,0.707930161316592
185,20.03.05,KT&G,033780,0.2186976598970818,0.13065080690865566,0.561888256458321
186,20.02.26,SBS,034120,0.13795094222521553,0.07949216421922264,0.6915630238361931
187,21.11.15,한세실업,105630,0.3237773649118565,0.12070218206923684,0.40199390366489507
188,21.12.09,삼성전기,009150,0.32750416162667,0.16464478536775917,0.38840082724382924
189,20.01.06,와이지엔터테인먼트,122870,0.20449856868995134,0.10953783027587398,0.5733576689356117
190,21.05.27,라온시큐어,042510,0.2248285386350847,0.1284681866245885,0.530817657949463
191,20.06.26,일진머티리얼즈,020150,0.2846943600233211,0.10874900568363279,0.4855803753054419
192,20.02.20,삼성화재,000810,0.24565666309885076,0.13490956800209508,0.5245389183228081
193,20.02.06,모바일어플라이언스,087260,0.4023101885126244,0.09262047143456359,0.4296150092752824
194,20.02.19,테크윙,089030,0.27028056383132937,0.13066498935222626,0.4868584915995598
195,21.06.15,바이오시네틱스,281310,0.4942369933436517,0.08716008371236372,0.32951808056863796
196,20.05.26,더블유게임즈,192080,0.22890353368388283,0.12692725399716032,0.5466944022725025
197,20.04.07,SK이노베이션,096770,0.1888915903756184,0.1537465883299635,0.5393211914987986
198,20.04.03,한국타이어앤테크놀로지,161390,0.20962098689489467,0.1956507581216033,0.47111303607622784
199,20.02.28,유한양행,000100,0.265254754286546,0.16187747803508726,0.48472141353493065
200,21.06.15,수프로,185190,0.19911901246417651,0.07262939892031929,0.6289677931503816
201,20.06.30,와이지엔터테인먼트,122870,0.17600147471978114,0.07565121123423943,0.6388470964936109
202,21.12.15,보령제약,003850,0.3268101549985116,0.054617608848371,0.5188302847377041
203,21.04.01,한화생명,088350,0.17667820588659844,0.09111941832205209,0.6161624086166614
204,20.02.27,배럴,267790,0.24574080814597427,0.07815499139088457,0.577824747263317
205,21.05.18,이크레더블,092130,0.14211913083874902,0.12835010886192322,0.6048579008080238
206,21.09.09,한라홀딩스,060980,0.2698215410753262,0.0979940467085575,0.5087787132321692
207,21.03.04,제노포커스,187420,0.39199210793473,0.07876367485800455,0.43368973066640454
208,20.03.13,매일유업,267980,0.18452059917671737,0.12993477666100792,0.5792713550634162
209,20.07.09,링크제니시스,219420,0.4370221502107123,0.10271868304066036,0.41593121737241745
210,20.03.05,에스엘,005850,0.23929776677063533,0.17075670531817844,0.49026055761745996
211,20.04.28,삼성중공업,010140,0.15680618993528597,0.15968057742485633,0.5634912190201519
212,20.07.30,이오테크닉스,039030,0.39082101026820715,0.06014221105806628,0.4685411035751981
213,21.08.03,SK네트웍스,001740,0.1958364117977231,0.115626420531162,0.5710748330105183
214,20.10.26,POSCO,005490,0.27945321089908726,0.1033476933104093,0.4985224506894096
215,20.10.15,스튜디오드래곤,253450,0.26518771797418594,0.15136897388626547,0.46850943127099204
216,21.06.15,큐엠씨,136660,0.41139404899705717,0.09117364834963791,0.41199847765085174
217,20.09.24,퓨쳐켐,220100,0.38828624527333144,0.0385534163248741,0.5083897267357778
218,21.12.30,원바이오젠,307280,0.2734578452886097,0.15274463641265082,0.4290393917333512
219,20.02.06,오리온,271560,0.30539786961020493,0.08492332115405943,0.4838295700104256
220,21.12.06,엔에스컴퍼니,224760,0.17453025555347695,0.08344864034477402,0.6417321383076555
221,21.12.10,본느,226340,0.19064488985555636,0.1247454508603048,0.6077729034766877
222,20.04.28,기업은행,024110,0.29652143896572175,0.1058605933000171,0.504881068827614
223,21.12.06,휴벡셀,212310,0.2788887380439544,0.05544600809845969,0.5773434469075961
224,21.05.07,미래에셋증권,006800,0.30493493866920474,0.07308615016937256,0.5073752150535583
225,20.01.14,고영,098460,0.2633678274495261,0.2136347166129521,0.41570816437403363
226,21.12.16,셀리드,299660,0.5365707676461402,0.051517323737448835,0.3582539637038048
227,20.03.03,한국조선해양,009540,0.28357600378540326,0.11645609421550103,0.46210642768152105
228,20.07.31,대우건설,047040,0.2077211288802595,0.14387424487665476,0.5210603331945028
229,21.10.27,대한유화,006650,0.2400731218583656,0.1792849995873191,0.4367708054455844
230,20.09.10,녹십자엠에스,142280,0.5116361494043044,0.041940387072307725,0.40341216006449293
231,20.06.09,라이프사이언스테크놀로지,285770,0.2105057120323181,0.03624483977045332,0.659801766702107
232,21.06.03,CJ ENM,035760,0.25261479492632216,0.08656724777864051,0.5600336536842306
233,21.04.09,다우데이타,032190,0.3956431822068449,0.04042427954466447,0.4846204175897267
234,20.10.29,아모레퍼시픽,090430,0.1825443940429852,0.08501290273049782,0.6506958018089163
235,20.05.20,파마리서치프로덕트,214450,0.2359704200913306,0.10375701975660259,0.5691817317690168
236,21.12.06,무진메디,322970,0.48721733209970114,0.019563108474224596,0.4285997118983235
237,20.01.23,한전KPS,051600,0.23068549061379237,0.13759917473932456,0.5210578506104431
238,21.06.17,원익머트리얼즈,104830,0.26855899951396844,0.14404163559277852,0.4651801962118882
239,21.03.19,프로스테믹스,203690,0.4555908466773058,0.07957425508549605,0.3799308363407377
240,20.02.07,BNK금융지주,138930,0.20481847935509914,0.16841052631730014,0.5392416154296653
241,21.07.22,엔젠바이오,354200,0.40711372477667673,0.05656968287059239,0.4825825129236494
242,20.05.08,한국타이어앤테크놀로지,161390,0.23884102722981593,0.1757846005729862,0.4494125882645587
243,20.09.15,LG디스플레이,034220,0.1927262483745493,0.11623557200354914,0.600027839342753
244,21.11.04,카카오게임즈,293490,0.2222370766788904,0.11377454617637799,0.5573845993887427
245,21.06.18,하나투어,039130,0.16670597186923897,0.13510052838029651,0.5989907869022258
246,21.07.08,우리금융지주,316140,0.33338399912959843,0.07148026588351228,0.508155902226766
247,20.01.13,지어소프트,051160,0.17005749491223118,0.13905537180733263,0.5832520901111135
248,20.04.01,금화피에스시,036190,0.1698434815670435,0.10712680249260022,0.6162055908487394
249,20.05.21,NAVER,035420,0.21503790401056141,0.09895455194804482,0.5679652455324185
250,21.02.05,현대미포조선,010620,0.2189619984382238,0.17627014996659043,0.5093020121765952
251,21.06.15,휴벡셀,212310,0.373066769352237,0.06857854966978424,0.4974317495684022
252,21.08.12,에이테크솔루션,071670,0.324840277238609,0.021340534772748262,0.5765586251916449
253,21.06.02,KH바텍,060720,0.27910002941886586,0.12518789758905768,0.468552698691686
254,20.06.05,LG전자,066570,0.23376618155605716,0.1334159425948853,0.5151404783333817
255,20.07.21,녹십자,006280,0.2831433134000809,0.07737119823205667,0.5194563216850406
256,20.02.04,F&F,007700,0.2257786737038539,0.11410849690437316,0.5409913578094581
257,21.01.21,원일특강,012620,0.19491886899277971,0.10795613011798343,0.5940677584828558
258,20.07.08,오뚜기,007310,0.18743866358407482,0.09594774947446935,0.6104446683264426
259,20.02.27,야스,255440,0.379214531454173,0.16520879539576444,0.3420872607014396
260,21.12.16,에프엔에스테크,083500,0.3715032826770436,0.07315199993510935,0.4822778625284287
261,21.02.26,쇼박스,086980,0.21271922508111366,0.14554438774402326,0.5630736987178142
262,20.01.31,오스템임플란트,048260,0.1907259873679427,0.1006949893763808,0.5930587027893692
263,20.11.06,카페24,042000,0.17740294960412112,0.1279991244727915,0.585207998752594
264,20.07.29,삼성엔지니어링,028050,0.20688258102961948,0.16354475259780885,0.5358826153618949
265,20.04.23,라온피플,300120,0.3213349270659524,0.055291756047858846,0.5145338255542893
266,21.11.17,삼성전자,005930,0.30756279285792465,0.09104800944799905,0.48396534284392556
267,21.12.06,베른,322190,0.2874748684577088,0.1175817357960032,0.5156769238745988
268,21.08.18,대한약품,023910,0.151547350638952,0.14007529922020742,0.5948957140629109
269,20.12.02,SK텔레콤,017670,0.23534610758846006,0.10730879629651706,0.5459788281780978
270,20.01.23,SCI평가정보,036120,0.19134397814289117,0.07437144219875336,0.6584236150941788
271,20.05.20,LIG넥스원,079550,0.31787119495039956,0.031495708832766284,0.588578850030899
272,21.05.12,SK텔레콤,017670,0.3371904453982605,0.12445323086955065,0.4189148803064428
273,20.07.30,심텍,222800,0.257683201141267,0.12357419926973316,0.5066765005837119
274,20.09.14,삼성전자,005930,0.17374445082020845,0.11052487100813499,0.619693723247245
275,21.01.29,DL,000210,0.2549673571731105,0.07051119449162724,0.5673370409493494
276,21.06.01,CJ ENM,035760,0.20728895430979521,0.08640670517216557,0.6093198028595551
277,20.06.19,삼성SDI,006400,0.30135440003304254,0.09841801907335009,0.49149328555379596
278,20.02.28,현대글로비스,086280,0.24026940762996674,0.09870524367978496,0.5911016469040224
279,21.02.02,파마리서치프로덕트,214450,0.33764308898509304,0.06400676448888416,0.5032014148899272
280,20.09.17,콜마비앤에이치,200130,0.44480861999370436,0.02713661696071978,0.45519024078492765
281,20.01.09,디엔에프,092070,0.27791447860921326,0.12804239846972137,0.5027262502508201
282,20.03.17,LG화학,051910,0.21605750492640904,0.14542931259559294,0.5309383901469226
283,20.10.12,서진오토모티브,122690,0.3704861760139465,0.1069297441622106,0.4670187092408901
284,20.04.13,오뚜기,007310,0.15194214050207114,0.09757721779410276,0.6344363072347757
285,20.12.31,나이스정보통신,036800,0.15727469455586732,0.04537992560080368,0.7025779500929978
286,20.10.12,윈팩,097800,0.4059173867033033,0.031619348843109435,0.4761554669276834
287,20.02.03,호텔신라,008770,0.1927379942857302,0.11255965859462054,0.5918228102800174
288,20.08.13,위메이드,112040,0.2695090416731409,0.19014231461874195,0.43422569103643927
289,21.03.30,HSD엔진,082740,0.2842394802997361,0.11181316246737295,0.47622014115105815
290,21.04.20,KT,030200,0.33462912444300297,0.10213482259903978,0.45062905149971877
291,21.05.11,레이언스,228850,0.19281446851871825,0.11730057541485671,0.5863255727422106
292,21.04.23,유성티엔에스,024800,0.3113824220434312,0.1350485248671424,0.49649743219056436
293,20.03.18,코오롱글로벌,003070,0.27716263812035324,0.13793597668409346,0.45053943768143656
294,20.06.09,에프앤가이드,064850,0.23143207970655189,0.10865515836004941,0.5508691733175853
295,20.05.27,삼성전기,009150,0.2286191699695002,0.12425001376976996,0.5505451889125847
296,20.10.22,이노와이어리스,073490,0.2611980944689066,0.12041044418065826,0.48756736059861683
297,20.05.21,한국철강,104700,0.2521706894937768,0.15550621069339385,0.4809686455381922
298,21.03.16,엔씨소프트,036570,0.20637719895018905,0.06500860494994075,0.6170615511513798
299,21.01.27,한화솔루션,009830,0.17767251415230403,0.1280197910616331,0.5794340018357071
300,20.01.14,휠라코리아,081660,0.2000000931495844,0.1280143665712933,0.5528597002805665
301,21.04.14,KT&G,033780,0.19694141525838335,0.09691629280983391,0.604870445016077
302,21.06.25,하나금융지주,086790,0.3026191846856588,0.0750562258159058,0.49646977231472356
303,20.09.24,보광산업,225530,0.3173676167378585,0.08753749000969116,0.4917602191131081
304,21.06.17,데브시스터즈,194480,0.34270814239330916,0.05057282972594966,0.515918059517508
305,21.02.03,이녹스첨단소재,272290,0.32857725429303436,0.1108555122486596,0.46565399051291273
306,21.04.30,DGB금융지주,139130,0.3428246286826405,0.07700211197380127,0.4882771246801547
307,21.06.03,동성화인텍,033500,0.3590443480473298,0.1010228707240178,0.42558571787980887
308,21.04.19,넥센타이어,002350,0.23576002325429474,0.13846462930357734,0.4856466990570689
309,20.10.30,만도,204320,0.26869173054442264,0.13635391358173254,0.4804732221545595
310,20.11.06,현대백화점,069960,0.25757022604455043,0.17215253467107342,0.4604429565642002
311,21.06.25,한라홀딩스,060980,0.2264041266228893,0.12029389166595912,0.5520839319370761
312,21.04.13,고영,098460,0.18623905371150698,0.11314582302107065,0.5888108940203608
