,dt,name,code,pos_score,neg_score,neu_score
119,16.04.12,동아에스티,170900,0.4108826220035553,0.11400786560514699,0.3851037738115891
120,16.07.01,셀트리온,068270,0.20953930578479876,0.1408085096089137,0.5143400410007191
121,16.04.28,현대위아,011210,0.18591320172123527,0.2558680413098171,0.41615406809182004
122,16.05.17,대한제강,084010,0.1863152758143414,0.15779469085150752,0.5432046120879294
123,16.07.29,한미약품,128940,0.24294290529283066,0.1389481217168563,0.48518239685943004
124,16.01.29,신세계건설,034300,0.20409859690749854,0.11954048119093243,0.5895536243915558
125,16.07.07,레고켐바이오,141080,0.30536178699353844,0.170713401422268,0.4376161360159153
126,16.12.07,자화전자,033240,0.3612747574463869,0.1935089566768744,0.3547100837414081
127,16.11.09,한섬,020000,0.3281233470780509,0.15746902006013053,0.3534682594026838
128,16.02.12,엔씨소프트,036570,0.16146204111599685,0.1447799539211953,0.5964846083826751
129,16.09.21,보광산업,225530,0.20309185439890082,0.19262790815396744,0.49245575070381165
130,16.08.19,카프로,006380,0.27185450196266175,0.10603963173925876,0.5132088055834174
131,16.11.30,대한약품,023910,0.2398960479983577,0.1484306498810097,0.5098598958165558
132,16.02.05,CJ E&M,130960,0.27963368823895085,0.19430294862160316,0.4255024343729019
133,16.05.12,한국전력,015760,0.23693944334983827,0.15482245990208218,0.5013109462601798
134,16.01.15,뷰웍스,100120,0.3018534997614419,0.1305080393465554,0.4696267817078567
135,16.06.07,삼성전자,005930,0.3166242269994496,0.11909709933337632,0.43525515069494713
136,16.04.29,LG전자,066570,0.28398493038756506,0.16317583514111383,0.4576669079916818
137,16.04.27,현대중공업,009540,0.17294020270123894,0.17761493023530936,0.5369339894365381
138,16.06.02,쌍용차,003620,0.2859630422158675,0.11431153474206274,0.4897323150865056
139,16.10.11,신세계인터내셔날,031430,0.22524058176239184,0.09239188756198245,0.5677000488047264
140,16.10.24,신한지주,055550,0.19234612905843693,0.10824130763384429,0.5960989652032201
141,16.07.26,한국콜마,161890,0.348753473735208,0.08034598298847968,0.4397212846819403
142,16.02.05,신한지주,055550,0.19601887818110192,0.13404429615554164,0.5640882398449095
143,16.11.08,BGF리테일,027410,0.2750336562377819,0.09927454050900279,0.5270207779131074
144,16.02.04,현대산업,012630,0.23723482705984905,0.1448487197137942,0.5153638431980352
145,16.11.15,코오롱,002020,0.3188337894047008,0.22373973505169736,0.3488573303409651
146,16.08.01,KT뮤직,043610,0.14299464374780654,0.10164810960943049,0.6565253683111885
147,16.02.05,한국전력,015760,0.17345654729783067,0.12110543004640444,0.6109662133408343
148,16.04.29,JB금융지주,175330,0.2458081796866696,0.18028878983186217,0.4572276179076863
149,16.04.06,삼성SDI,006400,0.21848893700501856,0.18974721202483544,0.4970161280570886
150,16.08.17,한국콜마,161890,0.25872173973883705,0.1095632672652431,0.5089082872045452
151,16.06.30,일동제약,000230,0.2973027183459355,0.16995020401783478,0.4206976539049393
152,16.08.30,두산중공업,034020,0.2491005202678785,0.05991786995979204,0.5789055548302114
153,16.08.18,SBS,034120,0.16202983554498648,0.17544770277576682,0.5387646555900574
154,16.04.08,오스템임플란트,048260,0.2518387718262079,0.08793496599524829,0.5670070090519
155,16.07.11,현대차,005380,0.18887274562134573,0.12098891084844415,0.5886793147198296
156,16.11.02,아모레퍼시픽,090430,0.1954638368808306,0.11388923686284286,0.5806837789141215
157,16.02.24,삼성SDI,006400,0.3269180125915087,0.13370562623708676,0.444018222964727
158,16.07.25,호텔신라,008770,0.14361587293604586,0.0777795778581799,0.702619086735879
159,16.12.09,현대차,005380,0.3223330649163793,0.06970031406073009,0.49056888360749273
160,16.06.09,휴맥스,115160,0.2699084958888048,0.16389997865980035,0.43532288627119253
161,16.11.02,GS,078930,0.19433473474611113,0.10524466464189978,0.5652866341718813
162,16.08.05,CJ오쇼핑,035760,0.23610223796632554,0.19584534962972006,0.45392200019624496
163,16.07.27,LG생활건강,051900,0.26565568521618843,0.09357718435617593,0.532077819108963
164,16.07.28,LG이노텍,011070,0.20498281104344848,0.21565065485365847,0.47845207123046224
165,16.07.08,삼성전자,005930,0.27470012060527144,0.12532101931243106,0.5180922119781889
166,16.03.29,현대그린푸드,005440,0.1519463247848007,0.09558070127694111,0.6723639521771257
167,16.07.08,오뚜기,007310,0.22292154772979458,0.10463698208332062,0.5754076471415962
168,16.05.16,이녹스,088390,0.2803220615821814,0.18330484666164565,0.40549476960170194
169,16.06.21,나이스정보통신,036800,0.25977935868760815,0.12020029192385466,0.5032371360322704
170,16.04.25,SK이노베이션,096770,0.22222487409909567,0.1743678573767344,0.472925267484453
171,16.02.01,KT,030200,0.232010176494008,0.19798156122366586,0.43860383863959995
172,16.08.23,우리은행,000030,0.1753380587606719,0.08006357469341972,0.6573816655260144
173,16.01.22,비에이치,090460,0.18946346908272382,0.20170348739909555,0.4791516934683223
174,16.07.29,현대모비스,012330,0.22380812157381763,0.12251861192084648,0.5374336874968296
175,16.05.03,GS홈쇼핑,028150,0.20819709809298442,0.10753736187358798,0.5725140039085737
176,16.04.14,한국전력,015760,0.2879733819337118,0.1562539397605828,0.4634779489466122
177,16.08.18,에스엘,005850,0.20889599495014902,0.1347390653218253,0.5298022755374343
178,16.11.08,BGF리테일,027410,0.24737438666820527,0.09858098936080932,0.5280314937829972
179,16.05.12,한화생명,088350,0.11610666454815474,0.11269126580061158,0.6816529713041796
180,16.05.04,레고켐바이오,141080,0.3045418011514764,0.19167041464855797,0.4009197134720652
181,16.11.17,삼성증권,016360,0.26879126435734446,0.086383686010084,0.5239451425680842
182,16.06.30,테고사이언스,191420,0.4605933540576213,0.0767558160665873,0.3825923607156083
183,16.05.25,아진산업,013310,0.21333743750683368,0.1492771385637529,0.4976104004251445
184,16.10.28,삼성중공업,010140,0.13991599064884763,0.14308145028172117,0.5822281900680426
185,16.10.31,티씨케이,064760,0.32509100874265034,0.1285534958044688,0.435984592239062
186,16.01.19,대한항공,003490,0.1463329959157351,0.13246114491610914,0.5979486355507696
187,16.05.13,에스엠,041510,0.26838206152121225,0.13765890912877188,0.48982078035672505
188,16.08.12,로엔,016170,0.2398718054647799,0.13047267331017387,0.5500763047624517
189,16.12.06,NAVER,035420,0.2878341993032876,0.10315250466435642,0.48414809319932584
190,16.10.28,삼성중공업,010140,0.25142612243876045,0.15618924741391782,0.4382149694878378
191,16.01.27,LG화학,051910,0.21378568534193368,0.06904055065122144,0.6018848510651753
192,16.04.21,한국콜마,161890,0.33792391419410706,0.13161201839861664,0.42105404967847077
193,16.02.05,KB금융,105560,0.31272371668441623,0.22001573384976855,0.34801120851554124
194,16.06.15,만도,204320,0.20665803687757553,0.08486144237866684,0.5925994435129645
195,16.04.14,DGB금융지주,139130,0.20533067968583876,0.11822612497114367,0.5687875988021973
196,16.03.14,쿠쿠전자,192400,0.20765506083042778,0.142775836152647,0.535785983555281
197,16.01.12,현대차,005380,0.16073435175080672,0.16940555187827305,0.5316796096715521
198,16.12.09,국일신동,060480,0.23456019767816516,0.147517752820167,0.4850092901699785
199,16.02.23,메리츠화재,000060,0.19876374660945328,0.10344783761462227,0.5716115180586205
200,16.05.09,CJ헬로비전,037560,0.1945398764477836,0.11387527586869252,0.5828742159553516
201,16.04.21,LG생명과학,068870,0.3473591454651045,0.12432106422341388,0.4023143266854079
202,16.04.11,삼성전자,005930,0.2320530212603474,0.1184569470125352,0.5468035771101007
203,16.05.10,현대홈쇼핑,057050,0.25256904558196586,0.09709395815671416,0.5404023160588556
204,16.11.29,롯데칠성,005300,0.2596643611471704,0.12398716363501042,0.5178171786222052
205,16.12.29,평화정공,043370,0.25158040911963814,0.11308464039577527,0.5097231016623394
206,16.06.15,삼화콘덴서,001820,0.3061824732356601,0.1783432126045227,0.40086224608951143
207,16.07.27,효성,004800,0.25472450460998797,0.0660025155083816,0.5718634939500702
208,16.04.11,CJ대한통운,000120,0.3127932687063475,0.12810229852392868,0.4597205973960258
209,16.10.19,롯데하이마트,071840,0.2825701998716051,0.1291251080957326,0.48831632462414826
210,16.12.13,엔씨소프트,036570,0.33358669204589647,0.09001978009175031,0.4635214645128984
211,16.04.26,대한항공,003490,0.19064850415756454,0.12227226371195779,0.5655199493934859
212,16.02.04,GS리테일,007070,0.21467515628556816,0.12503267246849684,0.5298321523836681
213,16.01.28,현대건설,000720,0.2495510351489967,0.22137599008184083,0.40438924037234886
214,16.12.27,LG생활건강,051900,0.10530558328249465,0.08121518111129186,0.7214576635650012
215,16.08.05,이녹스,088390,0.2837826832671838,0.16940639428565837,0.41177618211032424
216,16.07.20,한전KPS,051600,0.17727681360346206,0.13985899357085532,0.5912619510863689
217,16.01.28,현대위아,011210,0.19727571037015304,0.14011853683758252,0.5563535862074697
218,16.04.29,롯데케미칼,011170,0.29675383433787783,0.1794468175024676,0.4133624956452635
219,16.08.19,삼성생명,032830,0.22161211732293473,0.08100141534188977,0.582771493666837
220,16.12.01,KT,030200,0.26488282631353005,0.13271934531398655,0.5251652334154266
221,16.06.09,한화테크윈,012450,0.22882540415177186,0.05319194077106004,0.6219721403014794
222,16.04.08,에스엠,041510,0.1397940240408245,0.08025393841559426,0.6917303794308712
223,16.11.15,평화정공,043370,0.2003544344593156,0.10786607173772958,0.5849376203801467
224,16.01.20,이노션,214320,0.25199882086666153,0.1064451396807857,0.532363453987001
225,16.08.30,정상제이엘에스,040420,0.3290686702186411,0.1802770265124061,0.3988954004916278
226,16.02.02,제이콘텐트리,036420,0.21109748406465664,0.13066780012707377,0.5438507868106975
227,16.02.05,CJ제일제당,097950,0.17212157236493153,0.11804362081963082,0.5890767727209174
228,16.02.02,대상,001680,0.1866327360482283,0.24819665265754914,0.4776350906197454
229,16.01.29,S-Oil,010950,0.17987067980327826,0.10561209985579567,0.6237973381276332
230,16.01.12,현대모비스,012330,0.3022514909308478,0.14859031407248896,0.4203598826926276
231,16.02.26,와이지엔터테인먼트,122870,0.14459326380575208,0.11135000389226725,0.6569829185453939
232,16.08.12,와이지엔터테인먼트,122870,0.1471702817117194,0.09811175913198449,0.670373670321958
233,16.06.01,신세계,004170,0.2857829193467075,0.09724442906750058,0.5184879033889586
234,16.02.19,현대증권,003450,0.2377399046436634,0.07515526597016776,0.5643865559615341
235,16.08.25,셀트리온,068270,0.28289881447951,0.12281425694624583,0.522392596801122
236,16.07.22,현대모비스,012330,0.28311455854909673,0.17864479540568318,0.4193677009664816
237,16.10.28,한국전자금융,063570,0.218546088194955,0.11970372019310342,0.5764317013559298
238,16.06.23,로엔,016170,0.1293976289680205,0.07597929914313627,0.7166212066110358
239,16.02.05,CJ제일제당,097950,0.20397024903748487,0.21468279893333847,0.4729547530815408
240,16.10.31,기업은행,024110,0.19404244161488718,0.10562425816965382,0.601021280762745
241,16.12.09,엔씨소프트,036570,0.21285344148749735,0.15368566673193404,0.555510501808195
242,16.05.12,리더스코스메틱,016100,0.1120601236451152,0.09464840309538708,0.7217162376955936
243,16.07.27,LG생활건강,051900,0.2435330124057118,0.13374362039805657,0.5157325526877264
244,16.08.02,연우,115960,0.29983031847437874,0.09512270474043048,0.5110371445046097
245,16.07.29,현대건설,000720,0.20802507645943585,0.14909244845895206,0.5074345308191636
246,16.07.20,툴젠,199800,0.16342328769573267,0.020194895025612652,0.7497618245905724
247,16.02.02,위메이드,112040,0.1164731649660516,0.16833863133329086,0.6119008910381931
248,16.08.19,KISCO홀딩스,001940,0.2329963921700548,0.1320335404984903,0.5020274919951522
249,16.08.12,로엔,016170,0.3087043706859861,0.13849586588995796,0.4192723572254181
250,16.10.26,현대산업,012630,0.24075951256403108,0.10298406932412124,0.5409338247485277
251,16.05.04,OCI,010060,0.22207193902560643,0.09297189116477966,0.5723493337631226
252,16.05.04,락앤락,115390,0.15391098951444657,0.06526227039812452,0.6975546872731552
253,16.01.26,LG이노텍,011070,0.1968900969306242,0.16869290693871025,0.504330920218264
254,16.02.02,LG유플러스,032640,0.27613107076270044,0.20714829577875965,0.3897536591642854
255,16.04.22,포스코대우,047050,0.16932356080343558,0.1473695985799612,0.5557692915547726
256,16.11.17,메리츠종금증권,008560,0.2205105679577561,0.08523893384571889,0.5812834129796773
257,16.05.04,세코닉스,053450,0.22403982989858873,0.11210109278707221,0.5462318576208436
258,16.10.05,삼성화재,000810,0.15241340062557124,0.03610832568926689,0.7264228716874734
259,16.07.13,호텔신라,008770,0.14048915013579502,0.07507273993609141,0.710501354439127
260,16.09.23,인텍플러스,064290,0.30665437520389827,0.16518329314782587,0.3793590614493464
261,16.11.01,진성티이씨,036890,0.22053237307456233,0.1238115530821585,0.5390088986004552
262,16.04.27,대한유화,006650,0.2811626270010665,0.12892040561985324,0.4731295015360858
263,16.05.11,CJ제일제당,097950,0.19191172194480896,0.0731077412366867,0.6410926495790481
264,16.02.19,삼성화재,000810,0.20598446928765163,0.08085534924810583,0.5980317563064828
265,16.03.09,KT&G,033780,0.30514619882042343,0.1632672476808767,0.4276584721094853
266,16.07.19,솔브레인,036830,0.23473770964530208,0.1148493364109971,0.5589107879295877
267,16.11.29,LG전자,066570,0.1554632927622833,0.13674746009479413,0.5967722561868954
268,16.07.21,이마트,139480,0.1932645769008083,0.13561615980968575,0.5698617900591441
269,16.01.12,로엔,016170,0.13067952983909184,0.05159348924954732,0.7275384689039655
270,16.08.02,하나투어,039130,0.21076711177825927,0.2588931592305501,0.4261300269762675
271,16.01.21,한국사이버결제,060250,0.16507851204156002,0.13788381011494788,0.6017125316591927
272,16.05.16,SK케미칼,006120,0.2719776858575642,0.11392393615096807,0.5067403167486191
273,16.12.15,맥쿼리인프라,088980,0.20753001297513643,0.09619967918843031,0.5882488936185837
274,16.02.18,KB손해보험,002550,0.23315102588385345,0.09600034393370152,0.5959157351404428
275,16.04.28,GS건설,006360,0.25166562393572206,0.19031563965526557,0.44284196206803855
276,16.08.17,코프라,126600,0.2783312238752842,0.1700057970980803,0.43196748321255046
277,16.07.15,카카오,035720,0.2583332815591027,0.12718010503871768,0.4916383511587685
278,16.11.02,아모레퍼시픽,090430,0.19143137057622273,0.12993919372558593,0.5839653440316518
279,16.04.21,펩트론,087010,0.23133756149382817,0.14687677508308775,0.5202700885988417
280,16.12.09,아모텍,052710,0.2564836749333446,0.08139746951854836,0.5622325899489855
281,16.01.29,삼성전자,005930,0.13713605936323658,0.11115752302863624,0.6305529648500882
282,16.06.24,GS홈쇼핑,028150,0.14626867199104104,0.1718021641241624,0.5783273809708205
283,16.04.28,S&TC,100840,0.2768499042838812,0.1495533473789692,0.4461848331615329
284,16.10.13,LG상사,001120,0.23014029205500425,0.16619031114892646,0.48959583518924293
285,16.10.12,삼성전자,005930,0.20116201970587133,0.16311504076625302,0.5360173491521495
286,16.08.16,조이시티,067000,0.17316089755684666,0.17154005434386124,0.5382199878170646
287,16.05.03,GS홈쇼핑,028150,0.22249946370720863,0.12390815932303667,0.5232383712815741
288,16.02.04,롯데칠성,005300,0.22541381111916373,0.2156680927557104,0.421055892811102
289,16.05.23,에스엠,041510,0.19975186613473025,0.11695719939289671,0.5626356646870122
290,16.02.04,현대산업,012630,0.21398648823562422,0.1023172262467836,0.5898659930417413
291,16.05.09,BNK금융지주,138930,0.17998340691445192,0.12685941306152784,0.5822340194889576
292,16.02.04,GS리테일,007070,0.2427885066993131,0.14746433804775105,0.46396917662597054
293,16.01.25,와이지엔터테인먼트,122870,0.13835641502269677,0.11864479152219636,0.6629849190690688
294,16.04.06,하나금융지주,086790,0.22239427994459104,0.10790260581888704,0.5823055037066468
295,16.10.28,SK텔레콤,017670,0.2591431257161465,0.1288553060411097,0.5101691872536481
296,16.11.04,이녹스,088390,0.30541593603138784,0.1363046849236905,0.4331754417095369
297,16.01.11,GS건설,006360,0.18583878063197648,0.15227158207978522,0.5640265610335129
298,16.01.27,LG화학,051910,0.1631760837058344,0.11991102173483584,0.5967997945624696
299,16.11.01,S&T모티브,064960,0.20988227995959194,0.20300984599373556,0.4923919390548359
300,16.03.30,POSCO,005490,0.1748468401068348,0.09262779607611188,0.6397212178020154
301,16.06.02,글로벌광통신,135160,0.3710892904648739,0.05495438085193128,0.47779247850443407
302,16.07.13,현대제철,004020,0.17982126573721569,0.2035776659846306,0.5057769517103831
303,16.11.02,아모레퍼시픽,090430,0.11109678308759924,0.10765179980643176,0.6914924622468346
304,16.06.28,덱스터,206560,0.20503854429399646,0.22720589347787806,0.4579766521582732
305,16.12.14,브리지텍,064480,0.3433973342180252,0.16188245876268906,0.39868439869447186
306,16.08.10,하이록코리아,013030,0.1765993780103223,0.15229797096088016,0.5651184388275804
307,16.09.21,셀트리온,068270,0.20742505356885385,0.09278930097386456,0.6402010658512944
308,16.10.27,LG이노텍,011070,0.2622145385969253,0.17879295585647462,0.44401590313230244
309,16.08.11,이마트,139480,0.23829399562272868,0.1645150077147562,0.5010168142006045
310,16.11.10,와이지엔터테인먼트,122870,0.1789931575244761,0.12359516091525236,0.5834073746268125
311,16.01.18,제일기획,030000,0.2517226489738644,0.12029447574265964,0.5193583089955814
312,16.04.22,로엔,016170,0.14893614320450177,0.09938716316876346,0.6535651327268174
313,16.05.03,GS홈쇼핑,028150,0.2182126904557819,0.10702885111416775,0.5803800181377153
314,16.05.03,대우건설,047040,0.18797534786992603,0.15590984388082116,0.5373513439187297
315,16.05.09,BNK금융지주,138930,0.1935136669781059,0.10924507561139762,0.5974185259547085
